"","method","Replicate number","ANI","yr","nb","gradient","alti","INat","abundance","stade","état","sexe","Mass","referential","canonic","id","rankName","referenceName","familyName","orderName","className","phylumName"
"126","barber",1,"ANI","21","0662","CAU","1220",0,3,"adulte",NA,"male",NA,"taxref","Centromerus sellarius",233501,"Espèce","Centromerus sellarius (Simon, 1884)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"127","barber",1,"ANI","21","0662","CAU","1220",0,1,NA,NA,NA,"0,0121","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"128","barber",1,"ANI","21","0662","CAU","1220",0,1,NA,NA,NA,"0,0347","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"129","barber",1,"ANI","21","0662","CAU","1220",0,8,NA,NA,NA,NA,"taxref","Collembola",184571,"Ordre","Collembola Lubbock, 1870",NA,"Collembola","Entognatha","Arthropoda"
"130","barber",1,"ANI","21","0662","CAU","1220",0,14,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"131","barber",1,"ANI","21","0662","CAU","1220",0,1,"adulte",NA,"male",NA,"taxref","Monocephalus castaneipes",233674,"Espèce","Monocephalus castaneipes (Simon, 1884)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"132","barber",1,"ANI","21","0662","CAU","1220",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"133","barber",1,"ANI","21","0662","CAU","1220",0,2,"adulte",NA,"male",NA,"taxref","Tenuiphantes zimmermanni",233788,"Espèce","Tenuiphantes zimmermanni (Bertkau, 1890)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"134","barber",1,"ANI","21","0662","CAU","1220",0,3,"adulte",NA,"femelle",NA,"taxref","Tenuiphantes zimmermanni",233788,"Espèce","Tenuiphantes zimmermanni (Bertkau, 1890)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"135","barber",1,"ANI","21","0673","CAU","1400",0,1,"adulte",NA,"male",NA,"taxref","Centromerus sellarius",233501,"Espèce","Centromerus sellarius (Simon, 1884)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"136","barber",1,"ANI","21","0673","CAU","1400",0,1,NA,NA,"hermaphrodite",NA,"taxref","Gastropoda",186338,"Classe","Gastropoda Cuvier, 1795",NA,NA,"Gastropoda","Mollusca"
"137","barber",1,"ANI","21","0673","CAU","1400",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Linyphiidae",184366,"Famille","Linyphiidae Blackwall, 1859","Linyphiidae","Araneae","Arachnida","Arthropoda"
"138","barber",1,"ANI","21","0673","CAU","1400",0,1,"adulte",NA,"femelle","0,005","taxref","Notiophilus biguttatus",8526,"Espèce","Notiophilus biguttatus (Fabricius, 1779)","Carabidae","Coleoptera","Insecta","Arthropoda"
"139","barber",1,"ANI","21","0684","CAU","1630",0,14,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"140","barber",1,"ANI","21","0684","CAU","1630",0,3,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"141","barber",1,"ANI","21","0684","CAU","1630",0,1,"adulte",NA,"male",NA,"taxref","Tenuiphantes mengei",233783,"Espèce","Tenuiphantes mengei (Kulczynski, 1887)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"142","barber",1,"ANI","21","0684","CAU","1630",0,2,"adulte",NA,"femelle",NA,"taxref","Tenuiphantes zimmermanni",233788,"Espèce","Tenuiphantes zimmermanni (Bertkau, 1890)","Linyphiidae","Araneae","Arachnida","Arthropoda"
"143","barber",1,"ANI","21","0695","CAU","1800",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","barber",1,"ANI","21","0706","CAU","2020",0,43,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"145","barber",1,"ANI","21","0706","CAU","2020",0,4,"adulte",NA,NA,NA,"taxref","Insecta",184611,"Classe","Insecta Linnaeus, 1758",NA,NA,"Insecta","Arthropoda"
"146","barber",1,"ANI","21","0706","CAU","2020",0,1,"adulte",NA,"femelle",NA,"taxref","Zelotes aeneus",302972,"Espèce","Zelotes aeneus (Simon, 1878)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"147","barber",1,"ANI","21","0717","CAU","2225",0,1,"adulte",NA,"femelle","0,018","taxref","Calathus melanocephalus",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"148","barber",1,"ANI","21","0717","CAU","2225",0,1,"adulte",NA,"mâle","0,008","taxref","Calathus melanocephalus",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"149","barber",1,"ANI","21","0717","CAU","2225",0,1,"adulte",NA,"mâle","0,015","taxref","Calathus melanocephalus",8784,"Espèce","Calathus melanocephalus (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"150","barber",1,"ANI","21","0717","CAU","2225",0,1,NA,NA,NA,"0,1246","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"151","barber",1,"ANI","21","0717","CAU","2225",0,1,NA,NA,NA,NA,"taxref","Dermaptera",184777,"Ordre","Dermaptera De Geer, 1773",NA,"Dermaptera","Insecta","Arthropoda"
"152","barber",1,"ANI","21","0717","CAU","2225",0,5,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"153","barber",1,"ANI","21","0717","CAU","2225",0,1,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"154","barber",1,"ANI","21","0717","CAU","2225",0,1,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"155","barber",1,"ANI","21","0717","CAU","2225",0,1,"adulte",NA,"femelle",NA,"taxref","Zelotes aeneus",302972,"Espèce","Zelotes aeneus (Simon, 1878)","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"156","barber",1,"ANI","21","0728","CAU","2445",0,1,"adulte",NA,NA,NA,"taxref","Alticinae",728944,"Sous-Famille","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"157","barber",1,"ANI","21","0728","CAU","2445",0,2,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"158","barber",1,"ANI","21","0728","CAU","2445",0,9,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"159","barber",1,"ANI","21","0728","CAU","2445",0,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"160","barber",1,"ANI","21","0728","CAU","2445",0,2,"adulte",NA,NA,NA,"taxref","Tenebrionidae",184714,"Famille","Tenebrionidae Latreille, 1802","Tenebrionidae","Coleoptera","Insecta","Arthropoda"
"161","barber",1,"ANI","21","0739","CAU","2650",0,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"162","barber",1,"ANI","21","0739","CAU","2650",0,1,"adulte",NA,"femelle","0,01","taxref","Cymindis vaporariorum",9173,"Espèce","Cymindis vaporariorum (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"163","barber",1,"ANI","21","0739","CAU","2650",0,1,"adulte",NA,"mâle","0,007","taxref","Cymindis vaporariorum",9173,"Espèce","Cymindis vaporariorum (Linnaeus, 1758)","Carabidae","Coleoptera","Insecta","Arthropoda"
"164","barber",1,"ANI","21","0739","CAU","2650",0,7,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"165","barber",1,"ANI","21","0739","CAU","2650",0,1,"adulte",NA,"mâle","0,033","taxref","Pterostichus abaxoides",222563,"Espèce","Pterostichus abaxoides (Dejean, 1828)","Carabidae","Coleoptera","Insecta","Arthropoda"
"166","barber",1,"ANI","21","0739","CAU","2650",0,1,"adulte",NA,NA,NA,"taxref","Trechinae",703278,"Sous-Famille","Trechinae Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"167","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,"mâle","0,064","taxref","Amara aenea",9192,"Espèce","Amara aenea (De Geer, 1774)","Carabidae","Coleoptera","Insecta","Arthropoda"
"168","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,"mâle","0,024","taxref","Amara praetermissa",222644,"Espèce","Amara praetermissa (C.R. Sahlberg, 1827)","Carabidae","Coleoptera","Insecta","Arthropoda"
"169","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,"femelle","0,105","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"170","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,"femelle","0,127","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"171","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,"mâle","0,076","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"172","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,"femelle","0,033","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"173","barber",1,"ANI","21","0750","MOU","1810",0,8,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"174","barber",1,"ANI","21","0750","MOU","1810",0,25,"adulte",NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"175","barber",1,"ANI","21","0750","MOU","1810",0,1,"adulte",NA,NA,NA,"taxref","Polyphaga",184631,"Sous-Ordre","Polyphaga ",NA,"Coleoptera","Insecta","Arthropoda"
"176","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,066","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"177","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,068","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"178","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,081","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"179","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,092","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"180","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,094","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"181","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,099","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"182","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,107","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"183","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,108","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"184","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,112","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"185","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,117","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"186","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,122","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"187","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,13","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"188","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,048","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"189","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,059","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"190","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,063","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"191","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,066","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"192","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,072","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"193","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,074","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"194","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,081","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"195","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,085","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"196","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,088","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"197","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,693","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"198","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,NA,NA,"taxref","Chrysomeloidea",184642,"Super-Famille","Chrysomeloidea Latreille, 1802",NA,"Coleoptera","Insecta","Arthropoda"
"199","barber",1,"ANI","21","0761","MOU","1940",0,1,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"200","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle","0,026","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"201","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,028","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"202","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,029","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"203","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"mâle","0,031","taxref","Cymindis abeillei",9167,"Espèce","Cymindis abeillei Jeannel, 1942","Carabidae","Coleoptera","Insecta","Arthropoda"
"204","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"male",NA,"taxref","Eresus kollari",458706,"Espèce","Eresus kollari Rossi, 1846","Eresidae","Araneae","Arachnida","Arthropoda"
"205","barber",1,"ANI","21","0761","MOU","1940",0,13,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"206","barber",1,"ANI","21","0761","MOU","1940",0,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","barber",1,"ANI","21","0761","MOU","1940",0,4,"juvenile",NA,"indeterminé",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"208","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"male",NA,"taxref","Nemesia congener",233914,"Espèce","Nemesia congener O. Pickard-Cambridge, 1874","Nemesiidae","Araneae","Arachnida","Arthropoda"
"209","barber",1,"ANI","21","0761","MOU","1940",0,5,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
"210","barber",1,"ANI","21","0761","MOU","1940",0,1,"adulte",NA,"femelle",NA,"taxref","Pardosa monticola",1928,"Espèce","Pardosa monticola (Clerck, 1758)","Lycosidae","Araneae","Arachnida","Arthropoda"
"211","barber",1,"ANI","21","0761","MOU","1940",0,2,"adulte",NA,NA,NA,"taxref","Staphylinidae",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"212","barber",1,"ANI","21","0761","MOU","1940",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Thomisidae",184390,"Famille","Thomisidae Sundevall, 1833","Thomisidae","Araneae","Arachnida","Arthropoda"
"213","barber",1,"ANI","21","0772","MOU","2160",0,2,"adulte",NA,NA,NA,"taxref","Alticinae",728944,"Sous-Famille","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"214","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,"femelle","0,084","taxref","Calathus fuscipes",8782,"Espèce","Calathus fuscipes (Goeze, 1777)","Carabidae","Coleoptera","Insecta","Arthropoda"
"215","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,"mâle","0,485","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"216","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,"mâle","0,829","taxref","Carabus problematicus",8428,"Espèce","Carabus problematicus Herbst, 1786","Carabidae","Coleoptera","Insecta","Arthropoda"
"217","barber",1,"ANI","21","0772","MOU","2160",0,1,NA,NA,NA,"0,1112","taxref","Chilopoda",185587,"Classe","Chilopoda Latreille, 1817",NA,NA,"Chilopoda","Arthropoda"
"218","barber",1,"ANI","21","0772","MOU","2160",0,2,NA,NA,NA,NA,"taxref","Cicadellidae",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"219","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,NA,NA,"taxref","Curculionidae",184685,"Famille","Curculionidae Latreille, 1802","Curculionidae","Coleoptera","Insecta","Arthropoda"
"220","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,"femelle","0,026","taxref","Cymindis coadunata",9169,"Espèce","Cymindis coadunata Dejean, 1825","Carabidae","Coleoptera","Insecta","Arthropoda"
"221","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,"Femelle",NA,"taxref","Formicidae",185188,"Famille","Formicidae Latreille, 1809","Formicidae","Hymenoptera","Insecta","Arthropoda"
"222","barber",1,"ANI","21","0772","MOU","2160",0,3,"adulte",NA,NA,NA,"taxref","Geotrupidae",184752,"Famille","Geotrupidae Latreille, 1802","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"223","barber",1,"ANI","21","0772","MOU","2160",0,2,"juvenile",NA,"indeterminé",NA,"taxref","Gnaphosidae",184362,"Famille","Gnaphosidae Pocock, 1898","Gnaphosidae","Araneae","Arachnida","Arthropoda"
"224","barber",1,"ANI","21","0772","MOU","2160",0,1,"adulte",NA,NA,NA,"taxref","Hymenoptera",185126,"Ordre","Hymenoptera Linnaeus, 1758",NA,"Hymenoptera","Insecta","Arthropoda"
"225","barber",1,"ANI","21","0772","MOU","2160",0,1,"larve",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","barber",1,"ANI","21","0772","MOU","2160",0,1,"juvenile",NA,"indeterminé",NA,"taxref","Lycosidae",184368,"Famille","Lycosidae Sundevall, 1833","Lycosidae","Araneae","Arachnida","Arthropoda"
"227","barber",1,"ANI","21","0772","MOU","2160",0,2,NA,NA,NA,NA,"taxref","Orthoptera",185375,"Ordre","Orthoptera Latreille, 1810",NA,"Orthoptera","Insecta","Arthropoda"
