"","method","Replicate number","id_sample","gradient","alti","INat","abundance","stade","state","sexe","mass","name","referential","id","rankName","fullName","familyName","orderName","className","phylumName"
"129","barber",1,"ANI-22-0067","MSB","1890",1,1,NA,NA,NA,NA,"Theridiidae","taxref",184388,"Famille","Theridiidae Sundevall, 1833","Theridiidae","Araneae","Arachnida","Arthropoda"
"130","barber",1,"ANI-22-0067","MSB","1890",1,2,NA,NA,NA,NA,"Myrmica","gbif",1318775,"Genre","Myrmica Latreille, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"131","barber",1,"ANI-22-0067","MSB","1890",1,8,NA,NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"132","barber",1,"ANI-22-0067","MSB","1890",1,8,NA,NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"133","barber",1,"ANI-22-0067","MSB","1890",1,2,NA,NA,NA,NA,"Formicidae",NA,NA,NA,NA,NA,NA,NA,NA
"134","barber",1,"ANI-22-0067","MSB","1890",1,1,NA,NA,NA,NA,"Raphirus","gbif",3262387,"Genre","Raphirus Stephens, 1833","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"135","barber",1,"ANI-22-0067","MSB","1890",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"136","barber",1,"ANI-22-0067","MSB","1890",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"137","barber",1,"ANI-22-0067","MSB","1890",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"138","barber",1,"ANI-22-0067","MSB","1890",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"139","barber",1,"ANI-22-0078","MSB","2020",1,1,NA,NA,NA,NA,"Paramesius","gbif",9198596,"Genre","Paramesius Westwood, 1832","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"140","barber",1,"ANI-22-0078","MSB","2020",1,1,NA,NA,NA,NA,"Teleasinae","taxref",827419,"Sous-Famille","Teleasinae Ashmead, 1893","Scelionidae","Hymenoptera","Insecta","Arthropoda"
"141","barber",1,"ANI-22-0078","MSB","2020",1,1,NA,NA,NA,NA,"Basalys","gbif",4503691,"Genre","Basalys Westwood, 1833","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"142","barber",1,"ANI-22-0078","MSB","2020",1,1,NA,NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"143","barber",1,"ANI-22-0078","MSB","2020",1,1,NA,NA,NA,NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"144","barber",1,"ANI-22-0078","MSB","2020",1,1,NA,NA,NA,NA,"Quedius","gbif",7846742,"Genre","Quedius Casey, 1915","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"145","barber",1,"ANI-22-0111","PEC","1375",1,1,NA,NA,NA,NA,"Pterostichus burmeisteri","gbif",7451795,"Espèce","Pterostichus burmeisteri Heer, 1837","Carabidae","Coleoptera","Insecta","Arthropoda"
"146","barber",1,"ANI-22-0111","PEC","1375",1,1,NA,NA,NA,NA,"Cryptophagidae","taxref",184662,"Famille","Cryptophagidae Kirby, 1826","Cryptophagidae","Coleoptera","Insecta","Arthropoda"
"147","barber",1,"ANI-22-0111","PEC","1375",1,1,NA,NA,NA,NA,"Apocrita","taxref",185127,"Sous-Ordre","Apocrita Gerstäcker, 1867",NA,"Hymenoptera","Insecta","Arthropoda"
"148","barber",1,"ANI-22-0199","VER","1200",1,1,NA,NA,"unidentified",NA,"Pterostichina","taxref",793077,"Sous-Famille","Pterostichinae Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"149","barber",1,"ANI-22-0221","VER","1400P",1,1,NA,NA,"unidentified",NA,"Galeruca","gbif",4990861,"Genre","Galeruca Geoffroy, 1762","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"150","barber",1,"ANI-22-0221","VER","1400P",1,1,NA,NA,NA,NA,"Calathus","gbif",4988347,"Genre","Calathus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"151","barber",1,"ANI-22-0221","VER","1400P",1,2,NA,NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"152","barber",1,"ANI-22-0221","VER","1400P",1,2,NA,NA,NA,NA,"Formicidae",NA,NA,NA,NA,NA,NA,NA,NA
"153","barber",1,"ANI-22-0221","VER","1400P",1,1,NA,NA,NA,NA,"Stygnocoris rusticus","taxref",238181,"Espèce","Stygnocoris rusticus (Fallén, 1807)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"154","barber",1,"ANI-22-0221","VER","1400P",1,1,NA,NA,NA,NA,"Stygnocoris","gbif",2008072,"Genre","Stygnocoris Douglas & Scott, 1865","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"155","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Spilomicrus antennatus","taxref",897864,"Espèce","Spilomicrus antennatus (Jurine, 1807)","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"156","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Basalys","gbif",4503691,"Genre","Basalys Westwood, 1833","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"157","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Basalys","gbif",4503691,"Genre","Basalys Westwood, 1833","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"158","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Trichopria","gbif",9173398,"Genre","Trichopria Ashmead, 1893","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"159","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"160","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"161","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"162","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"163","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"164","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"165","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"166","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Cicadellidae","taxref",184992,"Famille","Cicadellidae Latreille, 1802","Cicadellidae","Hemiptera","Insecta","Arthropoda"
"167","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Bibio","gbif",1543369,"Genre","Bibio","Biblionidae","Diptera","Insecta","Arthropoda"
"168","barber",1,"ANI-22-0232","VER","1800",1,5,NA,NA,NA,NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"169","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Formica lugubris","taxref",199813,"Espèce","Formica lugubris Zetterstedt, 1838","Formicidae","Hymenoptera","Insecta","Arthropoda"
"170","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Nithecus jacobaeae","taxref",238241,"Espèce","Nithecus jacobaeae (Schilling, 1829)","Lygaeidae","Hemiptera","Insecta","Arthropoda"
"171","barber",1,"ANI-22-0232","VER","1800",1,3,NA,NA,NA,NA,"Aleochara","gbif",1040722,"Genre","Aleochara Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"172","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"173","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"174","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,"unidentified",NA,"Carabidae",NA,NA,NA,NA,NA,NA,NA,NA
"175","barber",1,"ANI-22-0232","VER","1800",1,1,NA,NA,NA,NA,"Geotrupidae",NA,NA,NA,NA,NA,NA,NA,NA
"176","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Proctotrupidae","taxref",185180,"Famille","Proctotrupidae Latreille, 1802","Proctotrupidae","Hymenoptera","Insecta","Arthropoda"
"177","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Proctotrupidae","taxref",185180,"Famille","Proctotrupidae Latreille, 1802","Proctotrupidae","Hymenoptera","Insecta","Arthropoda"
"178","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Basalys","gbif",4503691,"Genre","Basalys Westwood, 1833","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"179","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Basalys","gbif",4503691,"Genre","Basalys Westwood, 1833","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"180","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,"unidentified",NA,"Carabus purpurascens","gbif",7950301,"Espèce","Carabus purpurascens Fabricius, 1787","Carabidae","Coleoptera","Insecta","Arthropoda"
"181","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,"unidentified",NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"182","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Carabus purpurascens","gbif",7950301,"Espèce","Carabus purpurascens Fabricius, 1787","Carabidae","Coleoptera","Insecta","Arthropoda"
"183","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Carabus purpurascens","gbif",7950301,"Espèce","Carabus purpurascens Fabricius, 1787","Carabidae","Coleoptera","Insecta","Arthropoda"
"184","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Carabidae",NA,NA,NA,NA,NA,NA,NA,NA
"185","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Chaetocnema","gbif",1048170,"Genre","Chaetocnema Stephens, 1831","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"186","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Chloropidae","taxref",184826,"Famille","Chloropidae Rondani, 1856","Chloropidae","Diptera","Insecta","Arthropoda"
"187","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Sciaroidea","taxref",184912,"Super-Famille","Sciaroidea Billberg, 1820",NA,"Diptera","Insecta","Arthropoda"
"188","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Drosophilidae","taxref",184837,"Famille","Drosophilidae Rondani, 1856","Drosophilidae","Diptera","Insecta","Arthropoda"
"189","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Drosophilidae","taxref",184837,"Famille","Drosophilidae Rondani, 1856","Drosophilidae","Diptera","Insecta","Arthropoda"
"190","barber",1,"ANI-22-0243","VER","2000",1,23,NA,NA,NA,NA,"Formica","gbif",1314840,"Genre","Formica Linnaeus, 1758","Formicidae","Hymenoptera","Insecta","Arthropoda"
"191","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Myrmica","gbif",1318775,"Genre","Myrmica Latreille, 1804","Formicidae","Hymenoptera","Insecta","Arthropoda"
"192","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Anoplotrupes stercorosus","taxref",10539,"Espèce","Anoplotrupes stercorosus (Hartmann in Scriba, 1791)","Geotrupidae","Coleoptera","Insecta","Arthropoda"
"193","barber",1,"ANI-22-0243","VER","2000",1,2,NA,NA,NA,NA,"Hemiptera","gbif",809,"Ordre","Hemiptera",NA,"Hemiptera","Insecta","Arthropoda"
"194","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Acalypta","gbif",2020735,"Genre","Acalypta Westwood, 1840","Tingidae","Hemiptera","Insecta","Arthropoda"
"195","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Insecta","gbif",216,"Classe","Insecta",NA,NA,"Insecta","Arthropoda"
"196","barber",1,"ANI-22-0243","VER","2000",1,1,"larv",NA,NA,NA,"Coleoptera","gbif",1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"197","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"198","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"199","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"200","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"201","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"202","barber",1,"ANI-22-0243","VER","2000",1,1,NA,NA,NA,NA,"Omalium","gbif",3262280,"Genre","Omalium Gravenhorst, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"203","barber",1,"ANI-22-0254","VTN","1130",1,1,"ad",NA,"female",NA,"Abax","gbif",4988750,"Genre","Abax Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"204","barber",1,"ANI-22-0254","VTN","1130",1,1,"larv",NA,NA,NA,"Coleoptera","gbif",1470,"Ordre","Coleoptera",NA,"Coleoptera","Insecta","Arthropoda"
"205","barber",1,"ANI-22-0254","VTN","1130",1,1,NA,NA,NA,NA,"Myrmicinae","taxref",641244,"Sous-Famille","Myrmicinae Lepeletier de Saint-Fargeau, 1835","Formicidae","Hymenoptera","Insecta","Arthropoda"
"206","barber",1,"ANI-22-0254","VTN","1130",1,1,"ad",NA,"unidentified",NA,"Alticini","taxref",730142,"Tribu","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"207","barber",1,"ANI-22-0254","VTN","1130",1,1,NA,NA,NA,NA,"Ectobius","gbif",1998077,"Genre","Ectobius Stephens, 1835","Ectobiidae","Blattodea","Insecta","Arthropoda"
"208","barber",1,"ANI-22-0254","VTN","1130",1,1000,"ad",NA,NA,NA,"Formica rufa","gbif",1315132,"Espèce","Formica rufa Linnaeus, 1761","Formicidae","Hymenoptera","Insecta","Arthropoda"
"209","barber",1,"ANI-22-0265","VTN","1340",1,1,NA,NA,NA,NA,"Nargus","gbif",9107704,"Genre","Nargus C.G.Thomson, 1867","Leiodidae","Coleoptera","Insecta","Arthropoda"
"210","barber",1,"ANI-22-0265","VTN","1340",1,1,NA,NA,"unidentified",NA,"Ectobius","gbif",1998077,"Genre","Ectobius Stephens, 1835","Ectobiidae","Blattodea","Insecta","Arthropoda"
"211","barber",1,"ANI-22-0265","VTN","1340",1,1,NA,NA,NA,NA,"Eucoilinae","taxref",827772,"Sous-Famille","Eucoilinae Thomson, 1862","Figitidae","Hymenoptera","Insecta","Arthropoda"
"212","barber",1,"ANI-22-0287","VTN","1675",1,12,"ad",NA,NA,NA,"Proteinus","gbif",4404891,"Genre","Proteinus Latreille, 1797","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"213","barber",1,"ANI-22-0287","VTN","1675",1,6,"adulte",NA,NA,NA,"Proteinus","gbif",4404891,"Genre","Proteinus Latreille, 1797","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"214","barber",1,"ANI-22-0287","VTN","1675",1,1,"ad",NA,NA,NA,"Eremocoris abietis","taxref",238091,"Espèce","Eremocoris abietis (Linnaeus, 1758)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"215","barber",1,"ANI-22-0287","VTN","1675",1,1,"adulte",NA,NA,NA,"Rhyparochrominae","taxref",892997,"Sous-Famille","Rhyparochrominae Amyot & Serville, 1843","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"216","barber",1,"ANI-22-0287","VTN","1675",1,1,"adulte",NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"217","barber",1,"ANI-22-0287","VTN","1675",1,1,"adulte",NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"218","barber",1,"ANI-22-0287","VTN","1675",1,1,"ad",NA,NA,NA,"Belyta","gbif",9091893,"Genre","Belyta Jurine, 1807","Diapriidae","Hymenoptera","Insecta","Arthropoda"
"219","barber",1,"ANI-22-0287","VTN","1675",1,17,"ad",NA,"unidentified",NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"220","barber",1,"ANI-22-0287","VTN","1675",1,1,"adulte",NA,NA,NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"221","barber",1,"ANI-22-0298","VTN","1860",1,1,NA,NA,NA,NA,"Eupolybothrus","gbif",2229274,"Genre","Eupolybothrus Verhoeff, 1907","Lithobiidae","Lithobiomorpha","Chilopoda","Arthropoda"
"222","barber",1,"ANI-22-0298","VTN","1860",1,1,"ad",NA,"female",NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"223","barber",1,"ANI-22-0298","VTN","1860",1,1,"ad",NA,"male",NA,"Pterostichus","gbif",7367006,"Genre","Pterostichus Bonelli, 1810","Carabidae","Coleoptera","Insecta","Arthropoda"
"224","barber",2,"ANI-21-0817","RIS","1900",1,3,NA,NA,NA,NA,"Eremocoris abietis","taxref",238091,"Espèce","Eremocoris abietis (Linnaeus, 1758)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"225","barber",2,"ANI-21-0817","RIS","1900",1,1,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"226","barber",2,"ANI-21-0817","RIS","1900",1,2,"ad",NA,NA,NA,"Ichneumonoidea","taxref",185169,"Super-Famille","Ichneumonoidea Latreille, 1802",NA,"Hymenoptera","Insecta","Arthropoda"
"227","barber",2,"ANI-21-0817","RIS","1900",1,2,"ad",NA,NA,NA,"Pella humeralis","taxref",794506,"Espèce","Pella humeralis (Gravenhorst, 1806)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"228","barber",2,"ANI-21-0828","RIS","2195",1,1,"ad",NA,NA,NA,"Cryptophagus","gbif",8249778,"Genre","Cryptophagus Herbst, 1792","Cryptophagidae","Coleoptera","Insecta","Arthropoda"
"229","barber",2,"ANI-21-0828","RIS","2195",1,1,NA,NA,NA,NA,"Rhyparochromus pini","taxref",51720,"Espèce","Rhyparochromus pini (Linnaeus, 1758)","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"230","barber",2,"ANI-21-0828","RIS","2195",1,1,"larv",NA,NA,NA,"Geometridae","taxref",185259,"Famille","Geometridae Leach, 1815","Geometridae","Lepidoptera","Insecta","Arthropoda"
"231","barber",2,"ANI-21-0828","RIS","2195",1,1,NA,NA,NA,NA,"Anonconotus","gbif",1683703,"Genre","Anonconotus Camerano, 1878","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"232","barber",2,"ANI-21-0828","RIS","2195",1,1,NA,NA,NA,NA,"Anonconotus","gbif",1683703,"Genre","Anonconotus Camerano, 1878","Tettigoniidae","Orthoptera","Insecta","Arthropoda"
"233","barber",2,"ANI-21-0828","RIS","2195",1,1,"ad",NA,NA,NA,"Platydracus stercorarius","gbif",4437360,"Espèce","Platydracus stercorarius (A.G.Olivier, 1795)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"234","barber",2,"ANI-21-0839","RIS","2340",1,1,NA,NA,NA,NA,"Stenobothrus","gbif",1710898,"Genre","Stenobothrus Fischer, 1853","Acrididae","Orthoptera","Insecta","Arthropoda"
"235","barber",2,"ANI-21-0850","RIS","2570",1,1,"ad",NA,NA,NA,"Trachyphloeini","taxref",812818,"Tribu","Trachyphloeini Gistel, 1848","Curculionidae","Coleoptera","Insecta","Arthropoda"
"236","barber",2,"ANI-21-0850","RIS","2570",1,1,"larv",NA,NA,NA,"Carabus","gbif",1036775,"Genre","Carabus Linnaeus, 1758","Carabidae","Coleoptera","Insecta","Arthropoda"
"237","barber",2,"ANI-21-0850","RIS","2570",1,1,"larv",NA,NA,NA,"Scarabaeidae","taxref",184762,"Famille","Scarabaeidae Latreille, 1802","Scarabaeidae","Coleoptera","Insecta","Arthropoda"
"238","barber",2,"ANI-21-0850","RIS","2570",1,1,NA,NA,NA,NA,"Oedipoda germanica","gbif",1700335,"Espèce","Oedipoda germanica (Latreille, 1804)","Acrididae","Orthoptera","Insecta","Arthropoda"
"239","barber",2,"ANI-21-0850","RIS","2570",1,1,NA,NA,NA,NA,"Gomphocerinae","taxref",535895,"Sous-Famille","Gomphocerinae Fieber, 1853","Acrididae","Orthoptera","Insecta","Arthropoda"
"240","barber",2,"ANI-21-0850","RIS","2570",1,1,NA,NA,NA,NA,"Myrmeleotettix maculatus","gbif",1701365,"Espèce","Myrmeleotettix maculatus (Thunberg, 1815)","Acrididae","Orthoptera","Insecta","Arthropoda"
"241","barber",2,"ANI-21-0861","RIS","2770",1,1,"ad",NA,NA,NA,"Alticini","taxref",730142,"Tribu","Alticini Newman, 1834","Chrysomelidae","Coleoptera","Insecta","Arthropoda"
"242","barber",2,"ANI-21-0861","RIS","2770",1,1,"adulte",NA,NA,NA,"Cicindela gallica","taxref",8324,"Espèce","Cicindela gallica Brullé, 1834","Carabidae","Coleoptera","Insecta","Arthropoda"
"243","barber",2,"ANI-21-0861","RIS","2770",1,1,"ad",NA,NA,NA,"Coccinella venusta","gbif",6993392,"Espèce","Coccinella venusta Weise, 1879","Coccinellidae","Coleoptera","Insecta","Arthropoda"
"244","barber",2,"ANI-21-0861","RIS","2770",1,2,"ad",NA,NA,NA,"Helophorus","gbif",3263442,"Genre","Helophorus Fabricius, 1775","Helophoridae","Coleoptera","Insecta","Arthropoda"
"245","barber",2,"ANI-21-0861","RIS","2770",1,1,NA,NA,NA,NA,"Trapezonotus","gbif",2008018,"Genre","Trapezonotus Fieber, 1861","Rhyparochromidae","Hemiptera","Insecta","Arthropoda"
"246","barber",2,"ANI-21-0861","RIS","2770",1,2,NA,NA,NA,NA,"Heteroptera","gbif",3264953,"Genre","Heteroptera Macquart, 1835","Sphaeroceridae","Diptera","Insecta","Arthropoda"
"247","barber",2,"ANI-21-0861","RIS","2770",1,1,NA,NA,NA,NA,"Podismini","taxref",535995,"Tribu","Podismini Jacobson, 1905","Acrididae","Orthoptera","Insecta","Arthropoda"
"248","barber",2,"ANI-21-0861","RIS","2770",1,1,"ad",NA,NA,NA,"Staphylinidae","taxref",184776,"Famille","Staphylinidae Latreille, 1802","Staphylinidae","Coleoptera","Insecta","Arthropoda"
"249","barber",2,"ANI-21-0872","RIS","2890",1,1,NA,NA,NA,NA,"Podismini","taxref",535995,"Tribu","Podismini Jacobson, 1905","Acrididae","Orthoptera","Insecta","Arthropoda"
"250","barber",2,"ANI-21-0883","TAN","1420",1,1,NA,NA,NA,NA,"Cicadellidae",NA,NA,NA,NA,NA,NA,NA,NA
"251","barber",2,"ANI-21-0883","TAN","1420",1,1,NA,NA,NA,NA,"Cicadellidae",NA,NA,NA,NA,NA,NA,NA,NA
"252","barber",2,"ANI-21-0894","TAN","1700",1,2,"ad",NA,NA,NA,"Pella humeralis","taxref",794506,"Espèce","Pella humeralis (Gravenhorst, 1806)","Staphylinidae","Coleoptera","Insecta","Arthropoda"
