id_sample;method;Replicate number;id_plot;INat;Valid Name;abundance;stade;state;sexe;mass
ANI-21-0816;barber;1;RIS_1900;ANI-21-0816-hetero;Heteroptera;1;;;;
ANI-21-0816;barber;1;RIS_1900;ANI-21-0816-hymeno;Hymenoptera;1;ad;;;
ANI-21-0816;barber;1;RIS_1900;ANI-21-0816-Pmulti;Pterostichus (Oreophilus) multipunctatus (Dejean, 1828);1;ad;;male;0.109
ANI-21-0816;barber;1;RIS_1900;ANI-21-0816-staph;Staphylinidae;4;ad;;;
ANI-21-0827;barber;1;RIS_2195;;Chilopoda;1;;;;
ANI-21-0827;barber;1;RIS_2195;;Cicadellidae;17;;;;
ANI-21-0827;barber;1;RIS_2195;;Formicidae;27;ad;;female;
ANI-21-0827;barber;1;RIS_2195;;Lycosidae;3;juv;;unidentified;
ANI-21-0827;barber;1;RIS_2195;;Pardosa albatula;2;ad;;female;
ANI-21-0827;barber;1;RIS_2195;;Xysticus desidiosus Simon, 1875;2;ad;;male;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0822-hetero;Heteroptera;1;;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-alti1;Chrysomeloidea;1;ad;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-alti2;Chrysomeloidea;1;ad;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-alti3;Chrysomeloidea;1;ad;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-alti4;Chrysomeloidea;1;ad;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-curcu;Curculionidae;1;ad;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-hetero1;Heteroptera;1;;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-hetero2;Heteroptera;1;;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-ortho1;Orthoptera;1;;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-ortho2;Orthoptera;1;;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-ortho3;Orthoptera;2;;;;
ANI-21-0827;barber;1;RIS_2195;ANI-21-0827-ortho4;Orthoptera;3;;;;
ANI-21-0838;barber;1;RIS_2340;;Alticinae;4;ad;;unidentified;
ANI-21-0838;barber;1;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.565
ANI-21-0838;barber;1;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.655
ANI-21-0838;barber;1;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.707
ANI-21-0838;barber;1;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;male;0.389
ANI-21-0838;barber;1;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;male;0.455
ANI-21-0838;barber;1;RIS_2340;;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;male;0.522
ANI-21-0838;barber;1;RIS_2340;;Cicadellidae;1;;;;
ANI-21-0838;barber;1;RIS_2340;;Formicidae;15;ad;;female;
ANI-21-0838;barber;1;RIS_2340;;Larves campodÇiformes;4;larv;;;
ANI-21-0838;barber;1;RIS_2340;;Tipulidae;2;larv;;;
ANI-21-0838;barber;1;RIS_2340;;Trechinae;1;ad;;;
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-Aeq;Amara (Percosia) equestris (Duftschmid, 1812);1;ad;;male;0.027
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-Cp;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.793
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-hymeno;Hymenoptera;1;ad;;;
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-ortho1;Orthoptera;1;;;;
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-ortho2;Orthoptera;1;;;;
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-scarab;Scarabaeoidea;1;ad;;;
ANI-21-0838;barber;1;RIS_2340;ANI-21-0838-staph;Staphylinidae;1;ad;;;
ANI-21-0849;barber;1;RIS_2570;;Chilopoda;1;;;;0.0027
ANI-21-0849;barber;1;RIS_2570;;Cicadellidae;1;;;;
ANI-21-0849;barber;1;RIS_2570;;Lycosidae;2;juv;;unidentified;
ANI-21-0849;barber;1;RIS_2570;;Nemastomatidae;1;;;;
ANI-21-0849;barber;1;RIS_2570;;Pardosa albatula;1;ad;;female;
ANI-21-0849;barber;1;RIS_2570;ANI-21-0849-coleo;Coleoptera;1;ad;;;
ANI-21-0849;barber;1;RIS_2570;ANI-21-0849-Lcoleo;Coleoptera;1;larv;;;
ANI-21-0849;barber;1;RIS_2570;ANI-21-0849-ortho1;Orthoptera;1;;;;
ANI-21-0849;barber;1;RIS_2570;ANI-21-0849-ortho2;Orthoptera;2;;;;
ANI-21-0849;barber;1;RIS_2570;ANI-21-0849-ortho3;Orthoptera;3;;;;
ANI-21-0860;barber;1;RIS_2770;;Araeoncus anguineus;1;ad;;female;
ANI-21-0860;barber;1;RIS_2770;;Cicadellidae;1;;;;
ANI-21-0860;barber;1;RIS_2770;;Collembola;1;;;;
ANI-21-0860;barber;1;RIS_2770;;Larves campodÇiformes;1;larv;;;
ANI-21-0860;barber;1;RIS_2770;;Linyphiidae Blackwall, 1859;1;juv;;unidentified;
ANI-21-0860;barber;1;RIS_2770;;Mecynargus paetulus (O. P.-Cambridge, 1875);1;ad;;male;
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-Car;Carabus (Platycarabus) depressus Bonelli, 1810;1;ad;;female;0.284
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-hetero;Heteroptera;3;;;;
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-hymeno1;Hymenoptera;1;ad;;;
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-hymeno2;Hymenoptera;1;ad;;;
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-Llepido;Larve Çruciforme;1;larv;;;
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-staph;Staphylinidae;3;ad;;;
ANI-21-0860;barber;1;RIS_2770;ANI-21-0860-trech;Trechinae;2;ad;;;0.0125
ANI-21-0871;barber;1;RIS_2890;ANI-21-0871-coleo;Polyphaga;1;ad;;;
ANI-21-0871;barber;1;RIS_2890;ANI-21-0871-hymeno;Hymenoptera;1;ad;;;
ANI-21-0882;barber;1;TAN_1420;;Amaurobius fenestralis (Stroem, 1768);2;ad;;male;
ANI-21-0882;barber;1;TAN_1420;;Caracladus zamoniensis;1;ad;;female;
ANI-21-0882;barber;1;TAN_1420;;Coelotes atropos (Walckenaer, 1830);1;ad;;male;
ANI-21-0882;barber;1;TAN_1420;;Collembola;4;;;;
ANI-21-0882;barber;1;TAN_1420;;Dysderidae;2;juv;;unidentified;
ANI-21-0882;barber;1;TAN_1420;;Formicidae;2;ad;;female;
ANI-21-0882;barber;1;TAN_1420;;Gastropoda;3;;;hermaphrodite;
ANI-21-0882;barber;1;TAN_1420;;Harpactocrates drassoides (Simon, 1882);1;ad;;male;
ANI-21-0882;barber;1;TAN_1420;;Hymenoptera;1;ad;;;
ANI-21-0882;barber;1;TAN_1420;;Leptoiulus simplex Verhoeff, 1894;1;;;female;0.0419
ANI-21-0882;barber;1;TAN_1420;;Notiophilus biguttatus (Fabricius, 1779);1;ad;;male;0.004
ANI-21-0882;barber;1;TAN_1420;;Notiophilus biguttatus (Fabricius, 1779);1;ad;;male;0.005
ANI-21-0882;barber;1;TAN_1420;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.092
ANI-21-0882;barber;1;TAN_1420;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.095
ANI-21-0882;barber;1;TAN_1420;;Tachypodoiulus niger (Leach 1814);1;ad;;male;0.1208
ANI-21-0882;barber;1;TAN_1420;ANI-21-0882-cicadellidae;Cicadellidae;1;;;;
ANI-21-0882;barber;1;TAN_1420;ANI-21-0882-insecta;Polyphaga;1;ad;;;
ANI-21-0882;barber;1;TAN_1420;ANI-21-0882-staph;Staphylinidae;1;ad;;;
ANI-21-0893;barber;1;TAN_1700;;Collembola;3;;;;
ANI-21-0893;barber;1;TAN_1700;;Formicidae;136;ad;;female;
ANI-21-0893;barber;1;TAN_1700;;Formiphantes lephthyphantiformis;1;ad;;male;
ANI-21-0893;barber;1;TAN_1700;;Hymenoptera;1;ad;;;
ANI-21-0893;barber;1;TAN_1700;;Tenuiphantes tenebricola (Wider, 1834);1;ad;;male;
ANI-21-0893;barber;1;TAN_1700;ANI-21-0893-Curcu;Curculionidae;1;ad;;;
ANI-21-0893;barber;1;TAN_1700;ANI-21-0893-Staph;Staphylinidae;31;ad;;;
ANI-21-0904;barber;1;TAN_1890;;Calathus (Neocalathus) micropterus (Duftschmid, 1812);1;ad;;female;0.016
ANI-21-0904;barber;1;TAN_1890;;Calathus (Neocalathus) micropterus (Duftschmid, 1812);1;ad;;male;0.003
ANI-21-0904;barber;1;TAN_1890;;Calathus (Neocalathus) micropterus (Duftschmid, 1812);1;ad;;male;0.015
ANI-21-0904;barber;1;TAN_1890;;Chilopoda;1;;;;0.0048
ANI-21-0904;barber;1;TAN_1890;;Collembola;2;;;;
ANI-21-0904;barber;1;TAN_1890;;Formicidae;2;ad;;female;
ANI-21-0904;barber;1;TAN_1890;;Larves campodÇiformes;9;larv;;;
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.025
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.028
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.029
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.037
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.040
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.047
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.067
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.070
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.072
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.076
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.078
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.084
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.089
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.102
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;female;0.477
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.015
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.023
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.043
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.045
ANI-21-0904;barber;1;TAN_1890;;Pterostichus (Oreophilus) externepunctatus (Dejean, 1828);1;ad;;male;0.070
ANI-21-0904;barber;1;TAN_1890;;Tenuiphantes tenuis (Blackwall, 1852);1;ad;;male;
ANI-21-0904;barber;1;TAN_1890;ANI-21-0904-Form;Formicidae;1;ad;;female;
ANI-21-0904;barber;1;TAN_1890;ANI-21-0904-Hymeno;Hymenoptera;1;ad;;;
ANI-21-0904;barber;1;TAN_1890;ANI-21-0904-Staph1;Staphylinidae;1;ad;;;
ANI-21-0904;barber;1;TAN_1890;ANI-21-0904-Staph2;Staphylinidae;3;ad;;;
ANI-21-0904;barber;1;TAN_1890;ANI-21-0904-Staph3;Staphylinidae;1;ad;;;
ANI-21-0915;barber;1;TAN_2100;;Centromerus pabulator (O. P.-Cambridge, 1875);5;ad;;male;
ANI-21-0915;barber;1;TAN_2100;;Chilopoda;1;;;;0.0049
ANI-21-0915;barber;1;TAN_2100;;Formicidae;1;ad;;female;
ANI-21-0915;barber;1;TAN_2100;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;female;
ANI-21-0915;barber;1;TAN_2100;ANI-21-0904-Staph3;Staphylinidae;7;ad;;;
ANI-21-0915;barber;1;TAN_2100;ANI-21-0906-Hymeno1;Hymenoptera;1;ad;;;
ANI-21-0915;barber;1;TAN_2100;ANI-21-0907-Coleo;Polyphaga;1;ad;;;
ANI-21-0915;barber;1;TAN_2100;ANI-21-0908-Staph2;Staphylinidae;1;ad;;;
ANI-21-0915;barber;1;TAN_2100;ANI-21-0909-Staph1;Staphylinidae;1;ad;;;
ANI-21-0948;barber;1;VCHA_1910;;Agroeca proxima (O. P.-Cambridge, 1871);1;ad;;male;
ANI-21-0948;barber;1;VCHA_1910;;Formicidae;94;ad;;female;
ANI-21-0948;barber;1;VCHA_1910;;Pardosa blanda (C.L. Koch, 1833);1;ad;;female;
ANI-21-0948;barber;1;VCHA_1910;ANI-21-0948-Cproblem;Carabus (Mesocarabus) problematicus Herbst, 1786;1;ad;;female;0.545
ANI-21-0948;barber;1;VCHA_1910;ANI-21-0948-ortho1;Orthoptera;1;;;;
ANI-21-0948;barber;1;VCHA_1910;ANI-21-0948-ortho2;Orthoptera;1;;;;
ANI-21-0959;barber;1;VCHA_2150;;Bolyphantes alticeps (Sundevall, 1833);2;ad;;male;
ANI-21-0959;barber;1;VCHA_2150;;Centromerus pabulator (O. P.-Cambridge, 1875);2;ad;;female;
ANI-21-0959;barber;1;VCHA_2150;;Chilopoda;1;;;;0.0112
ANI-21-0959;barber;1;VCHA_2150;;Collembola;19;;;;
ANI-21-0959;barber;1;VCHA_2150;;Diptera;1;larv;;;
ANI-21-0959;barber;1;VCHA_2150;;Formicidae;255;ad;;female;
ANI-21-0959;barber;1;VCHA_2150;;Gastropoda;1;;;hermaphrodite;
ANI-21-0959;barber;1;VCHA_2150;;Histricostoma dentipalpe;1;;;;
ANI-21-0959;barber;1;VCHA_2150;;Hymenoptera;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;;Lacinius dentiger;2;;;;
ANI-21-0959;barber;1;VCHA_2150;;Lophopilio palpinalis;1;;;;
ANI-21-0959;barber;1;VCHA_2150;;Notiophilus biguttatus (Fabricius, 1779);1;ad;;female;0.005
ANI-21-0959;barber;1;VCHA_2150;;Notiophilus biguttatus (Fabricius, 1779);1;ad;;male;0.005
ANI-21-0959;barber;1;VCHA_2150;;Oligolophus 	tridens;1;;;;
ANI-21-0959;barber;1;VCHA_2150;;Palliduphantes pallidus (O. P.-Cambridge, 1871);1;ad;;male;
ANI-21-0959;barber;1;VCHA_2150;;Tenuiphantes mengei (Kulczynski, 1887);1;ad;;male;
ANI-21-0959;barber;1;VCHA_2150;;Tipulidae;3;larv;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-chryso;Chrysomeloidea;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-cicadellidae;Cicadellidae;1;;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-Cmicropt;Calathus (Neocalathus) micropterus (Duftschmid, 1812);1;ad;;female;0.006
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-coleo;Polyphaga;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-curcu;Curculionidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-Nbig;Notiophilus biguttatus (Fabricius, 1779);1;ad;;female;0.004
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph1;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph2;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph3;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph4;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph5;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph6;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-staph7;Staphylinidae;1;ad;;;
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-Tlaev;Trichotichnus (Trichotichnus) laevicollis (Duftschmid, 1812);1;ad;;male;0.014
ANI-21-0959;barber;1;VCHA_2150;ANI-21-0959-Trech;Trechus Clairville, 1806;1;ad;;;0.001
ANI-21-0970;barber;1;VCHA_2330;;Formicidae;8;ad;;female;
ANI-21-0970;barber;1;VCHA_2330;;Zelotes talpinus (L. Koch, 1872);1;ad;;female;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-curcu;Curculionidae;1;ad;;;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-derma;Dermaptera;3;;;;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-ortho1;Orthoptera;1;;;;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-ortho2;Orthoptera;2;;;;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-ortho3;Orthoptera;2;;;;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-staph1;Staphylinidae;1;ad;;;
ANI-21-0970;barber;1;VCHA_2330;ANI-21-0970-staph2;Staphylinidae;2;ad;;;
ANI-21-0981;barber;1;VCHA_2510;;Alticinae;7;ad;;unidentified;
ANI-21-0981;barber;1;VCHA_2510;ANI-21-0981-hymeno;Hymenoptera;1;ad;;;
ANI-21-0992;barber;1;VCHA_2760;;vide;0;;;;
ANI-21-1003;barber;1;VCHA_2940;;vide;0;;;;
ANI-22-0001;barber;1;ARM_1520;;Araneae;3;;;unidentified;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-carab3;Carabidae;1;;;unidentified;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-carabus;Carabus Linnaeus, 1758;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-coleo1;Carabidae;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-diptera1;Diptera;6;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-diptera2;Diptera;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-formici1;Formicidae;4;;;female;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-formici2;Formicidae;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-formici3;Formicidae;16;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-formici4;Formicidae;4;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-formici5;Formicidae;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-hetero1;Heteroptera;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-hetero2;Heteroptera;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-hetero3;Heteroptera;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-nemo;Carabus (Archicarabus) nemoralis O.F. MÅller, 1764;1;;;unidentified;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-ortho1;Orthoptera;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-ortho2;Orthoptera;1;;;;
ANI-22-0001;barber;1;ARM_1520;ANI-22-0001-ortho3;Orthoptera;2;;;;
ANI-22-0012;barber;1;ARM_1750;;Araneae;1;;;unidentified;
ANI-22-0012;barber;1;ARM_1750;;Cicadellidae;8;;;;
ANI-22-0012;barber;1;ARM_1750;;Formica;5;;;;
ANI-22-0012;barber;1;ARM_1750;;Myrmicinae;1;;;;
ANI-22-0012;barber;1;ARM_1750;;Opiliones;4;;;;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-carab1;Carabidae;1;ad;;unidentified;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-carab2;Carabidae;1;larv;;unidentified;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-gastro;Gastropoda;1;;;;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-ortho1;Orthoptera;1;ad;;;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-ortho2;Orthoptera;1;ad;;;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-ortho3;Orthoptera;1;larv;;;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-poly1;Polyphaga;1;;;;
ANI-22-0012;barber;1;ARM_1750;ANI-22-0012-poly2;Polyphaga;1;;;;
ANI-22-0045;barber;1;MSB_1370;;Araneae;3;;;unidentified;
ANI-22-0045;barber;1;MSB_1370;ANI-22-0045-apocrita1;Hymenoptera;1;;;;
ANI-22-0045;barber;1;MSB_1370;ANI-22-0045-geo1;Geotrupidae;5;;;;
ANI-22-0045;barber;1;MSB_1370;ANI-22-0045-geo2;Geotrupidae;1;;;;
ANI-22-0045;barber;1;MSB_1370;ANI-22-0045-geo3;Geotrupidae;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-carab1;Carabidae;1;adulte;;unidentified;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-cicad1;Cicadellidae;2;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-cicad2;Cicadellidae;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-coll;Insecta;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-formici1;Formicidae;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-formici2;Formicidae;87;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-geo1;Geotrupidae;16;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hetero;Heteroptera;1;adulte;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno1;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno2;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno3;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno4;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno5;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno6;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-hymeno7;Hymenoptera;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-larve;Coleoptera;1;larv;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-staphi1;Staphylinidae;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-staphi2;Staphylinidae;1;;;;
ANI-22-0056;barber;1;MSB_1420;ANI-22-0056-staphi3;Staphylinidae;1;;;;
ANI-22-0067;barber;1;MSB_1890;;Araneae;8;;;unidentified;
ANI-22-0067;barber;1;MSB_1890;;Isopoda;1;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-aran1;Araneae;1;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-formici1;Formicidae;2;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-formici2;Formicidae;8;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-formici3;Formicidae;2;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-staphi1;Staphylinidae;1;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-staphi2;Staphylinidae;1;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-staphi3;Staphylinidae;1;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-staphi4;Staphylinidae;1;;;;
ANI-22-0067;barber;1;MSB_1890;ANI-22-0067-staphi5;Staphylinidae;1;;;;
ANI-22-0078;barber;1;MSB_2020;;Araneae;11;;;unidentified;
ANI-22-0078;barber;1;MSB_2020;;Cicadellidae;1;;;;
ANI-22-0078;barber;1;MSB_2020;ANI-22-0078-apocrita1;Hymenoptera;1;;;;
ANI-22-0078;barber;1;MSB_2020;ANI-22-0078-apocrita2;Hymenoptera;1;;;;
ANI-22-0078;barber;1;MSB_2020;ANI-22-0078-apocrita3;Hymenoptera;1;;;;
ANI-22-0078;barber;1;MSB_2020;ANI-22-0078-formica1;Formicidae;1;;;;
ANI-22-0078;barber;1;MSB_2020;ANI-22-0078-insecta1;Insecta;1;;;;
ANI-22-0078;barber;1;MSB_2020;ANI-22-0078-quedius1;Staphylinidae;1;;;;
ANI-22-0089;barber;1;MSB_2260;;vide;1;;;;
ANI-22-0100;barber;1;PEC_1152;;vide;1;;;;
ANI-22-0111;barber;1;PEC_1375;;Araneae;4;;;unidentified;
ANI-22-0111;barber;1;PEC_1375;;Cicadellidae;1;larv;;;
ANI-22-0111;barber;1;PEC_1375;ANI-22-0111-carab1;Pterostichus (Cheporus) burmeisteri Heer, 1838;1;;;;
ANI-22-0111;barber;1;PEC_1375;ANI-22-0111-coleo1;Coleoptera;1;;;;
ANI-22-0111;barber;1;PEC_1375;ANI-22-0111-hymeno1;Hymenoptera;1;;;;
ANI-22-0144;barber;1;VAL_1860;;vide;1;;;;
ANI-22-0155;barber;1;VAL_2050;;vide;0;;;;
ANI-22-0166;barber;1;VAL_2250;;vide;0;;;;
ANI-22-0177;barber;1;VAL_2450;;vide;0;;;;
ANI-22-0188;barber;1;VAL_2715;;vide;0;;;;
ANI-22-0199;barber;1;VER_1200;;Opiliones;1;;;;
ANI-22-0199;barber;1;VER_1200;ANI-22-0199-carab1;Carabidae;1;;;unidentified;
ANI-22-0210;barber;1;VER_1400F;;vide;1;;;;
ANI-22-0221;barber;1;VER_1400P;;Araneae;1;;;unidentified;
ANI-22-0221;barber;1;VER_1400P;ANI-22-0221-carab1;Carabidae;1;;;unidentified;
ANI-22-0221;barber;1;VER_1400P;ANI-22-0221-carab2;Carabidae;1;;;;
ANI-22-0221;barber;1;VER_1400P;ANI-22-0221-formici1;Formicidae;2;;;;
ANI-22-0221;barber;1;VER_1400P;ANI-22-0221-formici2;Formicidae;2;;;;
ANI-22-0221;barber;1;VER_1400P;ANI-22-0221-hetero1;Hemiptera;1;;;;
ANI-22-0221;barber;1;VER_1400P;ANI-22-0221-hetero2;Hemiptera;1;;;;
ANI-22-0232;barber;1;VER_1800;;Araneae;4;;;unidentified;
ANI-22-0232;barber;1;VER_1800;;Insecta;1;mue;;;
ANI-22-0232;barber;1;VER_1800;ANI-22-0232-apocrita1;Hymenoptera;1;;;;
ANI-22-0232;barber;1;VER_1800;ANI-22-0232-apocrita2;Hymenoptera;1;;;;
ANI-22-0232;barber;1;VER_1800;ANI-22-0232-apocrita3;Hymenoptera;1;;;;
