"idsite","site","idplot","codeplot","sample_label","type","code_anasol","value","unite","date"
2,"Argentière",34,"ARG_2000","M17_020","LIT","EEA β-Xylosidase (XYL) ",1810.35,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_020","LIT","MO_2mm",79.8687089715536,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_020","LIT","MO_5.6mm",81.4516129032259,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_020","LIT","Nitrogen_prct _ 2mm",1.48117995262145,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_020","LIT","pH - H2O 1:4 _ 2mm",3.98,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","Carbon_prct _ 2mm",38.876121520996,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA Leucine aminopeptidase (LAP) ",197.07,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",940.1070556,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA Phosphatase (PHOS)",15599.65,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA α-Glucosidase (AG)",144.46,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA β-D-cellubiosidase (CB) ",0,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA β-Glucosidase (BG)",1023.99,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","EEA β-Xylosidase (XYL) ",1144.76,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","MO_2mm",77.0742358078603,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","MO_5.6mm",79.1044776119402,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","Nitrogen_prct _ 2mm",1.49082577228546,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_021","LIT","pH - H2O 1:4 _ 2mm",3.85,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","Carbon_prct _ 2mm",14.3705492019653,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA Leucine aminopeptidase (LAP) ",77.6,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",453.4808339,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA Phosphatase (PHOS)",5431.52,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA α-Glucosidase (AG)",49.87,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA β-D-cellubiosidase (CB) ",0,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA β-Glucosidase (BG)",139.61,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","EEA β-Xylosidase (XYL) ",659.33,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","MO_2mm",27.027027027027,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","MO_5.6mm",24.2798353909465,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","Nitrogen_prct _ 2mm",0.56683474779129,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_022","SOL","pH - H2O 1:4 _ 2mm",4.11,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","Carbon_prct _ 2mm",19.5212898254394,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA Leucine aminopeptidase (LAP) ",138.98,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",442.8705088,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA Phosphatase (PHOS)",10591.03,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA α-Glucosidase (AG)",44.6,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA β-D-cellubiosidase (CB) ",0,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA β-Glucosidase (BG)",166.34,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","EEA β-Xylosidase (XYL) ",1065.96,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","MO_2mm",37.9166666666667,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","MO_5.6mm",33.8308457711443,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","Nitrogen_prct _ 2mm",0.732341825962066,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_023","SOL","pH - H2O 1:4 _ 2mm",4.2,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","Carbon_prct _ 2mm",15.738634109497,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA Leucine aminopeptidase (LAP) ",185.12,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",447.577806,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA Phosphatase (PHOS)",10262.77,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA α-Glucosidase (AG)",66.72,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA β-D-cellubiosidase (CB) ",0,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA β-Glucosidase (BG)",40.88,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","EEA β-Xylosidase (XYL) ",1303.75,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","MO_2mm",30.2277432712215,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","MO_5.6mm",35.3535353535353,"","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","Nitrogen_prct _ 2mm",0.63035100698471,"ratio","2017-09-07"
2,"Argentière",34,"ARG_2000","M17_024","SOL","pH - H2O 1:4 _ 2mm",4.28,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","Carbon_prct _ 2mm",13.271291732788,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","Carbon_prct _ 2mm",13.339165687561,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA Leucine aminopeptidase (LAP) ",187.87,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1066.776017,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA Phosphatase (PHOS)",20576.74,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA α-Glucosidase (AG)",33.78,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA β-D-cellubiosidase (CB) ",365.76,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA β-Glucosidase (BG)",536.24,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","EEA β-Xylosidase (XYL) ",1575.62,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","MO_2mm",27.1398747390397,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","MO_5.6mm",27.2401433691757,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","Nitrogen_prct _ 2mm",0.694905698299407,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","Nitrogen_prct _ 2mm",0.74730497598648,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_025","LIT","pH - H2O 1:4 _ 2mm",4.33,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","Carbon_prct _ 2mm",10.3679981231689,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA Leucine aminopeptidase (LAP) ",161.42,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",406.8400724,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA Phosphatase (PHOS)",10752.55,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA α-Glucosidase (AG)",38.02,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA β-D-cellubiosidase (CB) ",188.85,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA β-Glucosidase (BG)",164.37,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","EEA β-Xylosidase (XYL) ",961.54,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","MO_2mm",20.7392197125256,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","MO_5.6mm",21.2698412698413,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","Nitrogen_prct _ 2mm",0.516074061393737,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_026","LIT","pH - H2O 1:4 _ 2mm",4.43,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","Carbon_prct _ 2mm",18.2851734161376,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA Leucine aminopeptidase (LAP) ",258.8,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",1391.660592,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA Phosphatase (PHOS)",13069.87,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA α-Glucosidase (AG)",70.78,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA β-D-cellubiosidase (CB) ",207.21,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA β-Glucosidase (BG)",651.21,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","EEA β-Xylosidase (XYL) ",1478.47,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","MO_2mm",36.2105263157895,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","MO_5.6mm",37.7510040160642,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","Nitrogen_prct _ 2mm",0.837407827377319,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_027","LIT","pH - H2O 1:4 _ 2mm",4.38,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","Carbon_prct _ 2mm",8.40648651123046,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA Leucine aminopeptidase (LAP) ",118.78,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",440.2604379,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA Phosphatase (PHOS)",10812.41,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA α-Glucosidase (AG)",24.6,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA β-D-cellubiosidase (CB) ",239.78,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA β-Glucosidase (BG)",318.78,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","EEA β-Xylosidase (XYL) ",1225.19,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","MO_2mm",17.1779141104294,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","MO_5.6mm",17.3770491803279,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","Nitrogen_prct _ 2mm",0.478401184082031,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_028","SOL","pH - H2O 1:4 _ 2mm",4.41,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","Carbon_prct _ 2mm",5.74341440200805,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA Leucine aminopeptidase (LAP) ",96.97,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",190.9528355,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA Phosphatase (PHOS)",5061.16,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA α-Glucosidase (AG)",15.12,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA β-D-cellubiosidase (CB) ",97.35,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA β-Glucosidase (BG)",65.19,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","EEA β-Xylosidase (XYL) ",695.69,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","MO_2mm",12.2448979591837,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","MO_5.6mm",12.0234604105572,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","Nitrogen_prct _ 2mm",0.317416191101074,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_029","SOL","pH - H2O 1:4 _ 2mm",4.45,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","Carbon_prct _ 2mm",10.5832538604736,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA Leucine aminopeptidase (LAP) ",158.36,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",409.9623451,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA Phosphatase (PHOS)",7632.64,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA α-Glucosidase (AG)",21.32,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA β-D-cellubiosidase (CB) ",186.77,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA β-Glucosidase (BG)",161.76,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","EEA β-Xylosidase (XYL) ",1290.39,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","MO_2mm",21.7842323651452,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","MO_5.6mm",0.353356890459294,"","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","Nitrogen_prct _ 2mm",0.529270768165588,"ratio","2017-09-07"
2,"Argentière",35,"ARG_2230","M17_030","SOL","pH - H2O 1:4 _ 2mm",4.3,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","Carbon_prct _ 2mm",10.0771598815917,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA Leucine aminopeptidase (LAP) ",306.94,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",731.9933316,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA Phosphatase (PHOS)",11025.62,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA α-Glucosidase (AG)",0,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA β-D-cellubiosidase (CB) ",384.51,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA β-Glucosidase (BG)",574.81,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","EEA β-Xylosidase (XYL) ",1448.45,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","MO_2mm",21.6494845360825,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","MO_5.6mm",21.6216216216216,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","Nitrogen_prct _ 2mm",0.66300356388092,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_031","LIT","pH - H2O 1:4 _ 2mm",4.65,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","Carbon_prct _ 2mm",10.6600551605224,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA Leucine aminopeptidase (LAP) ",278.89,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",593.4874471,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA Phosphatase (PHOS)",11689.85,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA α-Glucosidase (AG)",24.57,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA β-D-cellubiosidase (CB) ",372.69,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA β-Glucosidase (BG)",680.63,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","EEA β-Xylosidase (XYL) ",1366.08,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","MO_2mm",24.2738589211618,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","MO_5.6mm",25.6410256410257,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","Nitrogen_prct _ 2mm",0.707074463367462,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_032","LIT","pH - H2O 1:4 _ 2mm",4.4,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","Carbon_prct _ 2mm",19.8250102996826,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA Leucine aminopeptidase (LAP) ",245.85,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",855.3625433,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA Phosphatase (PHOS)",13037.09,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA α-Glucosidase (AG)",36.99,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA β-D-cellubiosidase (CB) ",217.55,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA β-Glucosidase (BG)",664.53,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","EEA β-Xylosidase (XYL) ",1697.1,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","MO_2mm",39.832285115304,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","MO_5.6mm",41.106719367589,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","Nitrogen_prct _ 2mm",1.00207471847534,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_033","LIT","pH - H2O 1:4 _ 2mm",4.06,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","Carbon_prct _ 2mm",4.82745313644409,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA Leucine aminopeptidase (LAP) ",112.87,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",271.3755508,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA Phosphatase (PHOS)",5100.62,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA α-Glucosidase (AG)",0,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA β-D-cellubiosidase (CB) ",130.57,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA β-Glucosidase (BG)",100.38,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","EEA β-Xylosidase (XYL) ",802.69,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","MO_2mm",10.7505070993914,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","MO_5.6mm",9.49720670391061,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","Nitrogen_prct _ 2mm",0.353202700614929,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_034","SOL","pH - H2O 1:4 _ 2mm",4.57,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","Carbon_prct _ 2mm",5.61811208724975,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA Leucine aminopeptidase (LAP) ",125.49,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",330.6248027,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA Phosphatase (PHOS)",5154.71,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA α-Glucosidase (AG)",0,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA β-D-cellubiosidase (CB) ",69.12,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA β-Glucosidase (BG)",23.02,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","EEA β-Xylosidase (XYL) ",898.68,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","MO_2mm",12.1703853955376,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","MO_5.6mm",13.7026239067055,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","Nitrogen_prct _ 2mm",0.390559405088425,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_035","SOL","pH - H2O 1:4 _ 2mm",4.28,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","Carbon_prct _ 2mm",8.91053867340087,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA Leucine aminopeptidase (LAP) ",158.39,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA N-acetyl-β-Glucosaminidase (NAG)",512.4825806,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA Phosphatase (PHOS)",7488.79,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA α-Glucosidase (AG)",0,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA β-D-cellubiosidase (CB) ",0,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA β-Glucosidase (BG)",0,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","EEA β-Xylosidase (XYL) ",1095.65,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","MO_2mm",19.0573770491803,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","MO_5.6mm",16.3141993957704,"","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","Nitrogen_prct _ 2mm",0.461948573589325,"ratio","2017-09-07"
2,"Argentière",36,"ARG_2400","M17_036","SOL","pH - H2O 1:4 _ 2mm",4.21,"","2017-09-07"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","Carbon_prct _ 2mm",8.90547275543212,"ratio","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA Leucine aminopeptidase (LAP) ",116.21,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",357.87,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA Phosphatase (PHOS)",2615.57,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA α-Glucosidase (AG)",22.03,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA β-D-cellubiosidase (CB) ",215.2,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA β-Glucosidase (BG)",910.16,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","EEA β-Xylosidase (XYL) ",152.6,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","MO_2mm",19.381443298969,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","MO_5.6mm",18.970189701897,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","Nitrogen_prct _ 2mm",0.730284750461578,"ratio","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_037","LIT","pH - H2O 1:4 _ 2mm",7.46,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","Carbon_prct _ 2mm",12.5448703765869,"ratio","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA Leucine aminopeptidase (LAP) ",222.73,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",469.36,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA Phosphatase (PHOS)",2592.74,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA α-Glucosidase (AG)",64.5,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA β-D-cellubiosidase (CB) ",322.1,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA β-Glucosidase (BG)",1195.5,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","EEA β-Xylosidase (XYL) ",206.49,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","MO_2mm",26.5263157894737,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","MO_5.6mm",25.3602305475504,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","Nitrogen_prct _ 2mm",1.0332578420639,"ratio","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_038","LIT","pH - H2O 1:4 _ 2mm",7.2,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_039","LIT","Carbon_prct _ 2mm",13.9142303466796,"ratio","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_039","LIT","EEA Leucine aminopeptidase (LAP) ",219.32,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_039","LIT","EEA N-acetyl-β-Glucosaminidase (NAG)",510.5,"","2017-08-30"
3,"Armenaz",37,"ARM_1520","M17_039","LIT","EEA Phosphatase (PHOS)",3762.99,"","2017-08-30"
